name,database_id,degree_weighted,betweenness_unweighted,clustering_unweighted,k_shell,role
Grace A. Lewis,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3117,36,0.0029945972414586,0.1873015873015873,11,broker
Lionel C. Briand,4:a207e2fc-2358-4733-aaec-376a2c17a19b:184,33,0.0029833977667542,0.096590909090909,6,broker
Brian Fitzgerald 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:867,20,0.0029723234088749,0.2105263157894736,8,broker
Michael Goedicke,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3928,15,0.002972284976063,0.219047619047619,6,broker
Tayana Conte,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2782,37,0.0029616637155524,0.1426426426426426,11,broker
Zhi Quan Zhou 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2646,23,0.002960618019146,0.1343873517786561,5,broker
Hui Liu 0003,4:a207e2fc-2358-4733-aaec-376a2c17a19b:265,30,0.0029594826443743,0.1471264367816092,7,broker
Koushik Sen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1056,34,0.0029516979810602,0.1283422459893048,9,broker
Carlo Ghezzi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3433,37,0.0029501553132639,0.3963963963963964,22,broker
Alessandro F. Garcia 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1088,45,0.0029451242384267,0.203030303030303,11,broker
Tsong Yueh Chen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:482,32,0.0029420259666853,0.125,5,broker
Karthik Vaidhyanathan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12050,38,0.0029379153201634,0.1081081081081081,6,broker
Rohit Gheyi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1091,22,0.0029268953326004,0.277056277056277,8,broker
Kenji Tei,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2456,41,0.0029171908483744,0.3609756097560975,22,broker
Haoyu Wang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:542,71,0.0029003658655486,0.0913480885311871,9,broker
Zhenyu Chen 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1343,53,0.0028923074094387,0.1291727140783744,9,broker
Zhenkai Liang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:428,13,0.0028724921656834,0.358974358974359,6,broker
Claudio Menghi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:181,26,0.0028605124113602,0.1507692307692307,7,broker
Jasmin Jahic,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12062,24,0.002854436972472,0.1376811594202898,8,broker
Meiyappan Nagappan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2441,27,0.0028369170257662,0.0997150997150997,6,broker
David C. Shepherd,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1812,30,0.0028350381020299,0.193103448275862,7,broker
Ciera Jaspan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1251,33,0.0028328482703193,0.2045454545454545,8,broker
Yuetang Deng,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7674,44,0.0028268820061224,0.2114164904862579,12,broker
Yulei Sui,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2653,49,0.0028263364949885,0.1284013605442177,10,broker
Zijiang Yang 0006,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3764,19,0.0028053454743213,0.1988304093567251,6,broker
Davide Falessi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6764,18,0.0028038531111807,0.6143790849673203,14,core
Eunsuk Kang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4001,29,0.002799827029177,0.1280788177339901,7,broker
Omer Tripp,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1140,29,0.0027952018058987,0.1379310344827586,7,broker
Ayse Basar Bener,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3886,28,0.0027926839392303,0.1587301587301587,7,broker
Frank Leymann,4:a207e2fc-2358-4733-aaec-376a2c17a19b:10663,19,0.0027673857175136,0.2339181286549707,7,broker
Yanja Dajsuren,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12043,20,0.0027637926690426,0.1947368421052631,6,broker
Peng Liang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5846,20,0.0027551376664351,0.1578947368421052,7,broker
Daniel Méndez Fernández,4:a207e2fc-2358-4733-aaec-376a2c17a19b:37,19,0.0027504537882926,0.2105263157894736,7,broker
Paolo Tonella,4:a207e2fc-2358-4733-aaec-376a2c17a19b:78,24,0.0027246026663116,0.1521739130434782,6,broker
Sebastian G. Elbaum,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1154,23,0.0027238778914678,0.1304347826086956,6,broker
Ye Yang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3891,22,0.0026918110892784,0.2424242424242424,8,broker
Sebastian Herold,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12204,15,0.0026797507432341,0.2095238095238095,5,broker
Mauricio Finavaro Aniche,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1462,32,0.0026796922387758,0.1633064516129032,8,broker
Anthony Cleve,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2710,8,0.0026770626816761,0.1785714285714285,3,broker
Lingxiao Jiang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2142,34,0.0026737830227251,0.1176470588235294,8,broker
Meira Levy,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6750,19,0.002667756094768,0.5730994152046783,14,broker
Gunter Mussbacher,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1688,24,0.0026616479683061,0.3514492753623188,14,broker
Sanjay Podder,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3199,29,0.0026615394742206,0.167487684729064,7,broker
Chul-Joo Kim,4:a207e2fc-2358-4733-aaec-376a2c17a19b:518,13,0.0026600024459292,0.4615384615384615,7,broker
Christos Tsigkanos,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3431,37,0.0026593203689088,0.4054054054054054,22,broker
Ji Wang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:500,28,0.002642403133682,0.2275132275132275,8,broker
Thomas Vogel 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2611,32,0.0026292263911454,0.3588709677419355,17,broker
Michael Hilton 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:664,19,0.0026116062070488,0.1929824561403508,7,broker
Fabio Massacci,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1079,16,0.002605849330345,0.15,5,broker
Schahram Dustdar,4:a207e2fc-2358-4733-aaec-376a2c17a19b:568,37,0.0026049848503744,0.3873873873873873,22,broker
Michael Vierhauser,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2628,35,0.0026015434129865,0.1428571428571428,7,broker
Marcos Kalinowski,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1858,27,0.0025942258742717,0.2649572649572649,11,broker
Saravan Rajmohan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3114,39,0.0025935029693753,0.3333333333333333,14,broker
Benoît Combemale,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2881,13,0.0025787205839941,0.2948717948717949,5,broker
Sergey Mechtaev,4:a207e2fc-2358-4733-aaec-376a2c17a19b:825,24,0.0025711155713569,0.213768115942029,7,broker
Abram Hindle,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5464,18,0.0025665379276197,0.1830065359477124,5,broker
Tomi Männistö,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1654,14,0.0025542905697151,0.2197802197802197,4,broker
Valerio Terragni,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2227,12,0.0025458152498894,0.1363636363636363,6,broker
Rami Bahsoon,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3242,14,0.0025445586155124,0.1098901098901098,4,broker
Antonio Filieri,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3914,29,0.0025434537072687,0.3669950738916256,17,broker
James C. Davis 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:836,29,0.0025277734988013,0.2241379310344827,9,broker
Maria Teresa Baldassarre,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1232,21,0.002526913003842,0.1857142857142857,5,broker
Jan Keim,4:a207e2fc-2358-4733-aaec-376a2c17a19b:65,34,0.0025142817827322,0.3226381461675579,17,broker
Yunhui Zheng,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1485,33,0.0025130663612611,0.178030303030303,8,broker
Shahar Maoz,4:a207e2fc-2358-4733-aaec-376a2c17a19b:823,18,0.0025016887296982,0.2549019607843137,8,broker
Awais Rashid,4:a207e2fc-2358-4733-aaec-376a2c17a19b:562,37,0.0024993251227911,0.1201201201201201,7,broker
Flávio Oquendo,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2093,32,0.0024825404726066,0.1612903225806451,6,broker
Tosin Daniel Oyetoyan,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7344,11,0.0024775124721657,0.3454545454545454,6,broker
Emina Torlak,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3822,39,0.0024698311584773,0.9001349527665317,37,core
Dario Di Nucci,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7607,23,0.0024620172251495,0.2569169960474308,8,broker
Minghui Zhou 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:488,26,0.0024440741728256,0.1569230769230769,7,broker
Kelly Blincoe,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4166,24,0.0024407737802383,0.213768115942029,8,broker
Ge Li 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5071,33,0.0024383446522805,0.1799242424242424,9,broker
Ricardo Britto 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3737,17,0.0024210689050186,0.2205882352941176,8,broker
Wesley K. G. Assunção,4:a207e2fc-2358-4733-aaec-376a2c17a19b:388,30,0.0024071760185576,0.2298850574712643,9,broker
Barbora Buhnova,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9147,20,0.0024049317320293,0.1157894736842105,4,broker
Amleto Di Salle,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2198,23,0.0023985851391693,0.2134387351778656,6,broker
Pinjia He,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1633,61,0.0023983462817701,0.1398907103825136,12,broker
Cuiyun Gao 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1013,46,0.0023946466026308,0.1555555555555555,9,broker
Xiangke Liao,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2106,45,0.0023826501373402,0.2292929292929293,13,broker
Yang Feng 0003,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1341,35,0.0023759864312655,0.1495798319327731,9,broker
Martin Schäf,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1141,23,0.0023575252582241,0.1857707509881423,7,broker
Thomas Hubregtsen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11282,24,0.0023414851994421,0.8405797101449275,22,core
Alexander Pretschner,4:a207e2fc-2358-4733-aaec-376a2c17a19b:423,26,0.0023346149598652,0.1323076923076923,6,broker
He Jiang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:585,28,0.0023321313064646,0.1904761904761904,9,broker
René Just,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3065,33,0.0023108677542491,0.1458333333333333,7,broker
Shuai Wang 0011,4:a207e2fc-2358-4733-aaec-376a2c17a19b:592,38,0.0023093829308708,0.1735419630156472,9,broker
Pablo Oliveira Antonino,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3161,42,0.0023063593273497,0.1219512195121951,8,broker
Milos Gligoric 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:99,38,0.0023025762634976,0.1180654338549075,7,broker
Andreas Vogelsang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5108,19,0.002297457715927,0.1578947368421052,6,broker
Jörg Lenhard,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1860,7,0.0022958325572161,0.4285714285714285,4,broker
Goetz Botterweck,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5178,10,0.0022918694775694,0.4,5,broker
Barbara Russo,4:a207e2fc-2358-4733-aaec-376a2c17a19b:646,18,0.0022844003886905,0.3856209150326797,8,broker
Chanchal K. Roy,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1357,25,0.0022792479425251,0.1266666666666666,5,broker
Shaukat Ali 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:532,28,0.0022789775265306,0.1693121693121693,7,broker
Rahulkrishna Yandrapally,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7426,6,0.0022697288515125,0.3333333333333333,4,broker
Federica Sarro,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2465,21,0.0022693602302709,0.2095238095238095,7,broker
Yijun Yu 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:655,26,0.0022679225337647,0.2061538461538461,7,broker
Andreas Rausch 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6314,19,0.0022499932440044,0.1403508771929824,5,broker
Volker Gruhn,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1848,31,0.0022362840011947,0.1075268817204301,5,broker
Sebastiano Panichella,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1444,25,0.0022335984439257,0.1933333333333333,7,broker
Bernhard Rumpe,4:a207e2fc-2358-4733-aaec-376a2c17a19b:815,23,0.0022093896858106,0.2687747035573122,9,broker
Alessandro Orso,4:a207e2fc-2358-4733-aaec-376a2c17a19b:461,33,0.0022079763901599,0.096590909090909,6,broker
Jooyong Yi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3667,17,0.0022017676118385,0.2720588235294117,6,broker
Jonathan Bell 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:662,29,0.0021882984775853,0.1083743842364532,6,broker
Patrick Mäder,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2068,17,0.0021826779736891,0.2794117647058823,7,broker
Mohamed Soliman 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:11951,21,0.0021751981068821,0.1714285714285714,6,broker
Christopher Steven Timperley,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2711,21,0.0021749672179512,0.1523809523809524,7,broker
Hausi A. Müller,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1698,33,0.0021622009017042,0.4696969696969697,22,broker
Yu Huang 0015,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2205,20,0.0021606312152494,0.2105263157894736,6,broker
Youcheng Sun,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4380,28,0.0021597408515324,0.1904761904761904,7,broker
Haipeng Cai,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2575,25,0.0021545402887046,0.15,8,broker
Sang Kil Cha,4:a207e2fc-2358-4733-aaec-376a2c17a19b:5012,15,0.0021298751614617,0.238095238095238,6,broker
Jens H. Weber,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3341,8,0.0021297302726989,0.2142857142857142,3,broker
Yueling Zhang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9208,11,0.0021290368764772,0.4909090909090909,7,broker
Anthony Peruma,4:a207e2fc-2358-4733-aaec-376a2c17a19b:776,16,0.0021117147075796,0.225,5,broker
Corrado Aaron Visaggio,4:a207e2fc-2358-4733-aaec-376a2c17a19b:446,13,0.0021076689123596,0.3205128205128205,6,broker
Rebekka Wohlrab,4:a207e2fc-2358-4733-aaec-376a2c17a19b:735,21,0.0021052592145907,0.1285714285714285,7,broker
Bin Lin 0008,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2276,8,0.0020973207142989,0.4642857142857143,6,broker
Chengcheng Wan 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:34,23,0.0020863906262576,0.217391304347826,7,broker
Romain Rouvoy,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3048,13,0.0020844838838912,0.2307692307692307,5,broker
Chetan Bansal,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3113,35,0.0020837029983344,0.1546218487394958,8,broker
Luca Pascarella,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2892,22,0.0020627524073248,0.2943722943722944,8,broker
Timofey Bryksin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2110,22,0.0020595111958777,0.1515151515151515,5,broker
Qing Wang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1240,35,0.0020590085011344,0.2403361344537815,8,broker
Jean-Guy Schneider,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4359,20,0.0020547098502496,0.2421052631578947,5,broker
Thomas D. LaToza,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2885,15,0.002051130136971,0.1523809523809524,5,broker
Markus Borg,4:a207e2fc-2358-4733-aaec-376a2c17a19b:454,17,0.0020475820556134,0.1985294117647058,5,broker
Marco Kuhrmann,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2693,26,0.0020379637031168,0.6276923076923077,20,core
Lin Shi 0006,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1239,27,0.002027607316441,0.2421652421652421,8,broker
Giriprasad Sridhara,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6619,4,0.0020227816674028,0.3333333333333333,2,broker
Robert Stoddard,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2678,11,0.0020227816674028,0.5636363636363636,8,broker
Yeonhee Ryou,4:a207e2fc-2358-4733-aaec-376a2c17a19b:506,9,0.0020227816674028,0.5,6,broker
Yingjun Lyu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6248,13,0.0020160022858128,0.3461538461538461,7,broker
William G. J. Halfond,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4636,17,0.0019928908465838,0.1985294117647058,6,broker
Slinger Jansen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3473,26,0.0019847471237644,0.0923076923076923,5,broker
Shangwen Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3500,35,0.0019634787857519,0.2100840336134453,9,broker
Ali Mesbah 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:417,24,0.001960223666913,0.0978260869565217,5,broker
Xiaoyin Wang,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2300,27,0.0019489803083739,0.1396011396011396,7,broker
Jan Martijn E. M. van der Werf,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3036,29,0.001948812664725,0.1231527093596059,6,broker
Naouel Moha,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4083,15,0.0019470631591456,0.2285714285714285,5,broker
Ashwin Prasad Shivarpatna Venkatesh,4:a207e2fc-2358-4733-aaec-376a2c17a19b:286,9,0.00194083715858,0.4444444444444444,6,broker
Rafael Maiani de Mello,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1321,38,0.0019313207429164,0.2660028449502133,11,broker
Christian Berger 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2841,22,0.0019282702731685,0.1601731601731601,6,broker
Guowei Yang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1570,31,0.0019247590386371,0.1462365591397849,9,broker
Hoan Anh Nguyen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3995,27,0.0019219546238753,0.1908831908831909,7,broker
Madeline Diep,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4792,7,0.0019165057599337,0.4285714285714285,4,broker
Jongwook Kim,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7694,9,0.0019092572120264,0.3888888888888889,5,broker
Foutse Khomh,4:a207e2fc-2358-4733-aaec-376a2c17a19b:294,18,0.0019049737311808,0.1503267973856209,6,broker
Audris Mockus,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2288,19,0.001904734733427,0.1052631578947368,5,broker
Souti Chattopadhyay,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2184,21,0.0018989162315421,0.2238095238095238,6,broker
Rongxin Wu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:659,38,0.0018902882449705,0.1906116642958748,9,broker
Tongtong Xu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4814,18,0.0018894445742891,0.3398692810457516,9,broker
Stefan Hanenberg,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1847,12,0.0018799394579473,0.2575757575757575,5,broker
Chris Brown 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1794,5,0.0018783823567149,0.6,4,core
Matias Martinez,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2352,11,0.0018750725219389,0.1454545454545454,4,broker
Vincenzo Ferme,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1859,12,0.001870854152479,0.2878787878787879,6,broker
Ying Zou 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4281,17,0.0018692657931756,0.2647058823529412,7,broker
Gustavo Pinto 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2928,29,0.0018659885105446,0.1699507389162561,7,broker
Rodrigo O. Spínola,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2970,32,0.0018588481728352,0.2923387096774194,14,broker
Dinghao Wu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2449,19,0.0018586382256199,0.2865497076023391,7,broker
Junjie Wang 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1237,31,0.0018503024315833,0.2645161290322581,8,broker
Mukul R. Prasad,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1281,20,0.0018493185270297,0.2789473684210526,8,broker
August Shi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:317,30,0.0018490411779867,0.1494252873563218,7,broker
Mark G. J. van den Brand,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12044,17,0.0018465241130992,0.2720588235294117,6,broker
Brittany Johnson,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1597,13,0.0018314125327803,0.1538461538461538,6,broker
Paul Luo Li,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4298,22,0.0018300607184921,0.3852813852813853,10,broker
Olivier Barais,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2495,10,0.0018292343160408,0.2444444444444444,5,broker
Chakkrit Tantithamthavorn,4:a207e2fc-2358-4733-aaec-376a2c17a19b:686,24,0.0018245522525693,0.213768115942029,9,broker
Dietmar Pfahl,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4924,27,0.0018205724802653,0.5584045584045584,20,broker
Xi Zheng 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3419,17,0.0018109542962783,0.4191176470588235,9,broker
Srikanth Tamilselvam,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6620,8,0.001810302296846,0.3214285714285714,4,broker
Federico Ciccozzi,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3680,25,0.0018098150348556,0.15,6,broker
Benoit Baudry,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3304,18,0.0018096716954883,0.1699346405228758,6,broker
Maxime Cordy,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1828,22,0.0018084576830803,0.2337662337662337,7,broker
Anurag Dwarakanath,4:a207e2fc-2358-4733-aaec-376a2c17a19b:925,13,0.0018079168068594,0.4487179487179487,7,broker
Rashina Hoda,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1114,24,0.0018041272174962,0.2101449275362318,9,broker
Xuandong Li,4:a207e2fc-2358-4733-aaec-376a2c17a19b:260,32,0.0018028880398976,0.2278225806451612,9,broker
Andriy V. Miranskyy,4:a207e2fc-2358-4733-aaec-376a2c17a19b:946,26,0.00179816078248,0.1723076923076923,7,broker
Hakjoo Oh,4:a207e2fc-2358-4733-aaec-376a2c17a19b:839,16,0.0017941233049285,0.1416666666666666,4,broker
Mircea Lungu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:9634,10,0.0017922489337782,0.3111111111111111,5,broker
Michael Unterkalmsteiner,4:a207e2fc-2358-4733-aaec-376a2c17a19b:303,15,0.0017879651556433,0.2666666666666666,6,broker
Paolo Arcaini,4:a207e2fc-2358-4733-aaec-376a2c17a19b:821,15,0.0017861121352595,0.2095238095238095,7,broker
Davide Taibi 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:7456,31,0.0017841169520625,0.2086021505376344,8,broker
Matthias Tichy,4:a207e2fc-2358-4733-aaec-376a2c17a19b:277,17,0.0017673014510572,0.1323529411764706,6,broker
Andrea Stocco 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:75,14,0.0017671181582421,0.2307692307692307,6,broker
Qinghua Zheng,4:a207e2fc-2358-4733-aaec-376a2c17a19b:87,23,0.0017656749513698,0.3162055335968379,8,broker
Xiao Qu,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3804,12,0.0017568269856538,0.3636363636363636,6,broker
Yann-Gaël Guéhéneuc,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4467,16,0.0017503497931875,0.1916666666666666,5,broker
Bernd Bruegge,4:a207e2fc-2358-4733-aaec-376a2c17a19b:202,25,0.0017381079481826,0.1633333333333333,6,broker
Chouki Tibermacine,4:a207e2fc-2358-4733-aaec-376a2c17a19b:12243,18,0.0017299806741455,0.1699346405228758,5,broker
Tse-Hsun (Peter) Chen,4:a207e2fc-2358-4733-aaec-376a2c17a19b:914,26,0.00172822997348,0.2061538461538461,7,broker
Daniel Graziotin,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2001,16,0.0017258284213077,0.2,5,broker
Shanshan Li 0001,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2101,48,0.0017257287673697,0.201241134751773,13,broker
Marco Pistoia,4:a207e2fc-2358-4733-aaec-376a2c17a19b:1484,18,0.0017207556927949,0.1699346405228758,6,broker
Chetan Arora 0002,4:a207e2fc-2358-4733-aaec-376a2c17a19b:3829,21,0.0017156592111393,0.2047619047619047,6,broker
Kathryn T. Stolee,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2747,15,0.0017024481709183,0.1047619047619047,5,broker
Shubhashis Sengupta,4:a207e2fc-2358-4733-aaec-376a2c17a19b:6914,11,0.0017002913640574,0.509090909090909,7,broker
Cleidson R. B. de Souza,4:a207e2fc-2358-4733-aaec-376a2c17a19b:2748,31,0.0016979140142182,0.1505376344086021,7,broker
Ralf H. Reussner,4:a207e2fc-2358-4733-aaec-376a2c17a19b:4419,39,0.0016967759553946,0.2591093117408907,17,broker
